"county","year","mean_prev","lwr95_prev","upr95_prev"
"Alamance",2019,0.0217509382982615,0.0146480422868402,0.0310725389212372
"Alexander",2019,0.0293104141664666,0.0207216577326186,0.0418966850681388
"Alleghany",2019,0.0161122744006465,0.00978719583370746,0.026129119152375
"Anson",2019,0.0161591180561237,0.010308434917778,0.0244211731980692
"Ashe",2019,0.0250051758997169,0.016579053780833,0.038451641363085
"Avery",2019,0.0292347211938258,0.0210172580737028,0.0418066867915931
"Beaufort",2019,0.0561552751415074,0.0381958335106609,0.0817551176745968
"Bertie",2019,0.0226787248640946,0.0141447194806566,0.0355201351137383
"Bladen",2019,0.0371451225475215,0.0259458468308783,0.052319540370393
"Brunswick",2019,0.0344919941184708,0.0229307870046212,0.0505254866265229
"Buncombe",2019,0.0274075998024434,0.0180938470314827,0.0437776378205987
"Burke",2019,0.0325253533734873,0.0233519367851025,0.0465499806597779
"Cabarrus",2019,0.0220108919719292,0.015065395259017,0.0314341912563004
"Caldwell",2019,0.0265463250505001,0.0187641461218331,0.0378455912774708
"Camden",2019,0.0189957301923254,0.00892610656114843,0.0364405999815957
"Carteret",2019,0.0395178443424064,0.0252616124249709,0.0604263526837764
"Caswell",2019,0.0223704654043532,0.014156786409485,0.034241727127942
"Catawba",2019,0.0247285062456519,0.0170099215924689,0.0356501996226912
"Chatham",2019,0.0155256156841681,0.0106754397744058,0.0217809184906674
"Cherokee",2019,0.0271779253460087,0.0144694533762058,0.0515876205787781
"Chowan",2019,0.0292126084773722,0.0148461593631213,0.0540773147816108
"Clay",2019,0.019221948179147,0.00952720149585967,0.0403370136230077
"Cleveland",2019,0.0205662286746914,0.0140175298886132,0.0300879557311607
"Columbus",2019,0.046996023996541,0.0332744829574115,0.0655765835555235
"Craven",2019,0.0394928567931936,0.0263856117643603,0.0585679808887888
"Cumberland",2019,0.0267090826177539,0.0188131316894629,0.0372807435866102
"Currituck",2019,0.0294784353275943,0.0139394157691892,0.0564780463206426
"Dare",2019,0.0465990488800022,0.0241833067632198,0.0842788240698208
"Davidson",2019,0.0289561443597897,0.0206015190115089,0.0399980013006461
"Davie",2019,0.0208628436726882,0.01437707137189,0.0301084115203286
"Duplin",2019,0.0158375870346096,0.0104186173201001,0.0231524829335558
"Durham",2019,0.0194433742472503,0.0131451251679689,0.0273013300651968
"Edgecombe",2019,0.0283986419801057,0.0186703450419646,0.0420039050357476
"Forsyth",2019,0.0211715361173963,0.0146927765207497,0.0301472684706836
"Franklin",2019,0.0259188017507355,0.0176652077204563,0.0369950491497453
"Gaston",2019,0.0269726097742385,0.0184519594350841,0.0396122549871063
"Gates",2019,0.0280135097733956,0.0146168482961425,0.0502508216571527
"Graham",2019,0.0408605615448407,0.0241677526359436,0.0734569363819452
"Granville",2019,0.0248149264596397,0.0166272355773208,0.0359020068494284
"Greene",2019,0.0176662679766482,0.0112962171911339,0.0268178366320186
"Guilford",2019,0.0183216821737463,0.0121077621031547,0.026280264867622
"Halifax",2019,0.0315790781843631,0.0211152769446111,0.0459713057388522
"Harnett",2019,0.0276575123551215,0.0194370697770195,0.038662521327293
"Haywood",2019,0.0348204518831138,0.0233961037919027,0.054688126835374
"Henderson",2019,0.0172689533883509,0.0110290673411857,0.028070892630539
"Hertford",2019,0.0410500739113908,0.0249609325505765,0.0654643747096338
"Hoke",2019,0.0188554441105116,0.0124923054640258,0.0276460151356049
"Hyde",2019,0.0235609074336642,0.0127607859023699,0.0413206400648167
"Iredell",2019,0.0216884019229288,0.0156592741713695,0.0298945029316964
"Jackson",2019,0.0266259228913469,0.0162951203969229,0.0457235195047567
"Johnston",2019,0.0214379962644323,0.0151332288775622,0.0298847801890713
"Jones",2019,0.0319313621403546,0.0204904979297165,0.0485189510563754
"Lee",2019,0.037702460382978,0.0251541786043801,0.0558927790996941
"Lenoir",2019,0.0300074550036641,0.0200892777350802,0.043075390087401
"Lincoln",2019,0.0224432813461695,0.0157471170930543,0.0322490738697727
"Macon",2019,0.0215860812092141,0.0144730604049306,0.0327681410006135
"Madison",2019,0.0229668627901632,0.0132383360147093,0.0407733854286371
"Martin",2019,0.0237783734402852,0.014349376114082,0.0401080659536542
"McDowell",2019,0.0409913475828307,0.0277340676632573,0.0592933167234898
"Mecklenburg",2019,0.0112750275587289,0.00728410527794689,0.0168451154404533
"Mitchell",2019,0.043801216252339,0.0317428495054798,0.0644897754611066
"Montgomery",2019,0.0361302358959261,0.0253928531998675,0.0505290177749972
"Moore",2019,0.031303169111816,0.0229279837430611,0.0422883624107851
"Nash",2019,0.023170027996352,0.0159706462491251,0.0332141190693334
"New Hanover",2019,0.0378098744844822,0.0234179415113894,0.058411949350245
"Northampton",2019,0.0160409998460196,0.00944413078068059,0.0259713596468716
"Onslow",2019,0.0234587668866009,0.0152218118804878,0.034419868847821
"Orange",2019,0.0169266595274657,0.0111735229936151,0.0246169414585522
"Pamlico",2019,0.0428377337733773,0.0234952066635235,0.0729235423542354
"Pasquotank",2019,0.0395634014664524,0.0204901566894335,0.072672885697067
"Pender",2019,0.0325228385664447,0.0231521566761814,0.044703853472883
"Perquimans",2019,0.0192449305503974,0.00928284929064845,0.0366188813785932
"Person",2019,0.034057703216004,0.0228152696885287,0.0496074955684984
"Pitt",2019,0.0344633234112713,0.0242277666508061,0.0479689280853371
"Polk",2019,0.0182968345879174,0.0109534838834202,0.0316541208260953
"Randolph",2019,0.0317308212741966,0.022252674587762,0.0441787258034204
"Richmond",2019,0.0434457360190948,0.0319207432688661,0.0592256128845167
"Robeson",2019,0.0447709037320574,0.0310574162679426,0.0637399043062201
"Rockingham",2019,0.0311724107240963,0.0211622349192396,0.0452150862542578
"Rowan",2019,0.0312974192049997,0.0218521268509656,0.0439877048026575
"Rutherford",2019,0.0192230721031195,0.0130988079786361,0.0293458801414313
"Sampson",2019,0.0190311706096237,0.0131585367773213,0.0269163872755033
"Scotland",2019,0.0353086149958361,0.0243510036470149,0.0507136088217557
"Stanly",2019,0.0327027385918543,0.0230547240709486,0.0454904786166927
"Stokes",2019,0.0271196924831655,0.0181395450856529,0.0402272378320283
"Surry",2019,0.0302129403897859,0.0205898332474263,0.0440776367663653
"Swain",2019,0.0470285263821736,0.0316726228014855,0.0760300609627916
"Transylvania",2019,0.028477388396103,0.0182630507488731,0.0463290679075178
"Tyrrell",2019,0.0202487549800797,0.00946215139442231,0.039093625498008
"Union",2019,0.0124984820248563,0.00816729828774405,0.0183860101142755
"Vance",2019,0.0414410598405748,0.0267205568653868,0.0636808128438307
"Wake",2019,0.0144971759218033,0.010137925327476,0.0195528085622719
"Warren",2019,0.0235231817951447,0.0149004105215144,0.0361360295980944
"Washington",2019,0.0260822366148532,0.0156303972366149,0.0422279792746114
"Watauga",2019,0.0142743097709027,0.00923865638962565,0.0220374886519394
"Wayne",2019,0.0242097790158449,0.0165027491046122,0.0348981978543178
"Wilkes",2019,0.0377671768110858,0.027246681868678,0.0526961644155996
"Wilson",2019,0.023714362905099,0.0159166758352587,0.0344745174264373
"Yadkin",2019,0.030560158759657,0.0215042344758011,0.0435659861417156
"Yancey",2019,0.0341109026509491,0.0232442304499419,0.0519121146715369
"Alamance",2020,0.0160246989835348,0.010837182686465,0.0236036139674
"Alexander",2020,0.0271194922260448,0.0194148865242553,0.0388564418486812
"Alleghany",2020,0.0162454431175361,0.0105953129208943,0.0253210020651881
"Anson",2020,0.0118049005972347,0.00744395811175653,0.018530638959339
"Ashe",2020,0.0235290850273867,0.0163952505238393,0.035437267948388
"Avery",2020,0.0285308367033092,0.0210742154126559,0.0404966679956712
"Beaufort",2020,0.0451689662510108,0.0314928501510831,0.0641358471294208
"Bertie",2020,0.0207602153375205,0.0130891434000106,0.0321422916556711
"Bladen",2020,0.0335474115274128,0.0226453150785404,0.0493551738891266
"Brunswick",2020,0.0258783524716426,0.0165171194510573,0.0406676235821313
"Buncombe",2020,0.0243751572603957,0.0161717861641481,0.0400900107584105
"Burke",2020,0.0284508404707963,0.0201027794662099,0.0413659722605957
"Cabarrus",2020,0.0173603096284182,0.0117531288547629,0.0254975676012806
"Caldwell",2020,0.0257126530214899,0.0185934800068145,0.0369807004307722
"Camden",2020,0.0142011410692924,0.00680960706726787,0.0269646636606239
"Carteret",2020,0.0299912613533315,0.0187119456479496,0.0472993105235127
"Caswell",2020,0.0164960139798266,0.0103963900194656,0.0253063617058927
"Catawba",2020,0.0226702533985998,0.0157502930097586,0.0334002920696204
"Chatham",2020,0.0127538713575937,0.00862092117631261,0.0183966697999194
"Cherokee",2020,0.0291200650076891,0.0164616244932196,0.0536138683070041
"Chowan",2020,0.0281225632934089,0.014630997633221,0.0509216094097397
"Clay",2020,0.0198279583296234,0.0101504763600748,0.0380197667171223
"Cleveland",2020,0.0184558107956344,0.012680327115685,0.0275049261335212
"Columbus",2020,0.0373172839950998,0.0253657130503711,0.0556140556316207
"Craven",2020,0.028719261986117,0.0190424323715721,0.0416398241611921
"Cumberland",2020,0.0209232145784465,0.0142618379834818,0.0309444754090054
"Currituck",2020,0.0264801930627094,0.0129659979108886,0.0508239383351943
"Dare",2020,0.0358155718879192,0.0199681158637088,0.0649848685454889
"Davidson",2020,0.0243139914921036,0.0171648002195586,0.0346699759559451
"Davie",2020,0.0182760327685198,0.0124632404425151,0.0269342529057555
"Duplin",2020,0.0127252617422243,0.00830765564086413,0.0191012240172963
"Durham",2020,0.0160316447270194,0.0106971333300154,0.0229497679540138
"Edgecombe",2020,0.0244271040565744,0.0158921355299969,0.0361949215107243
"Forsyth",2020,0.0157177465046626,0.0110410154461868,0.0226818294772362
"Franklin",2020,0.0176524460070316,0.0117098371242018,0.0257731219057186
"Gaston",2020,0.0232264308842065,0.01566824330042,0.0358618485808069
"Gates",2020,0.0161288790866632,0.0081279190451479,0.0294931672720983
"Graham",2020,0.0461310034356119,0.0276033645302689,0.080683568297595
"Granville",2020,0.0190707658455073,0.0125899607895042,0.0279602269907185
"Greene",2020,0.0165578385305425,0.0102520290474156,0.0254402202287721
"Guilford",2020,0.0133296056771177,0.00892048014237472,0.0197035318165064
"Halifax",2020,0.0244262807438512,0.0161962607478504,0.0358928214357129
"Harnett",2020,0.0205239843795964,0.0139215743954816,0.029652843148791
"Haywood",2020,0.0289800150841664,0.0200266379960524,0.0471324036779691
"Henderson",2020,0.0168539615217558,0.0109098341807404,0.0280883517718899
"Hertford",2020,0.0318789162478355,0.0198927228956371,0.0500063352620687
"Hoke",2020,0.0144082666473549,0.00941449107433827,0.0217257486330883
"Hyde",2020,0.018362426574843,0.0101276078590237,0.0320032408345149
"Iredell",2020,0.0184371148366941,0.013403985567033,0.0258135045048018
"Jackson",2020,0.0263755837771405,0.0160680959533889,0.0454054576903819
"Johnston",2020,0.0152320795456174,0.0103086381419611,0.0216920879530331
"Jones",2020,0.0244235056800085,0.0155005839261068,0.0369492515128994
"Lee",2020,0.031716500752683,0.0208323216627009,0.0480749931206397
"Lenoir",2020,0.0211996907898264,0.0139233945200093,0.0308495236733454
"Lincoln",2020,0.0194977540616181,0.0135755013877437,0.0287884242431281
"Macon",2020,0.0199971387138156,0.0134419097551453,0.0309275475486642
"Madison",2020,0.0235146081360607,0.0141116984601241,0.0405435532061595
"Martin",2020,0.0205508600713012,0.0123440285204991,0.0363647504456328
"McDowell",2020,0.0323919223708366,0.0222265932336743,0.046726658798846
"Mecklenburg",2020,0.00907764311626181,0.00595392378660538,0.0140072868521447
"Mitchell",2020,0.0442552793370756,0.0326116011761561,0.065091218925421
"Montgomery",2020,0.027832385088139,0.0195037353255069,0.0399293416258786
"Moore",2020,0.0234150525376685,0.0169508326724822,0.0329800257731959
"Nash",2020,0.0176519724702539,0.0117817981293347,0.0254302848416721
"New Hanover",2020,0.027364189906727,0.0160912983584464,0.0436855202944475
"Northampton",2020,0.0087221013190987,0.00482471898578248,0.0146281373505107
"Onslow",2020,0.0192607988359992,0.0124431640210571,0.0293628560458325
"Orange",2020,0.0125034436541933,0.00825722675718635,0.018326194132385
"Pamlico",2020,0.0331340326889832,0.0185447116140185,0.0546911834040547
"Pasquotank",2020,0.0353762505022097,0.0187569053836882,0.0633047910807553
"Pender",2020,0.0234279321281319,0.016127497621313,0.0341583412622899
"Perquimans",2020,0.033751793805244,0.0172324147663968,0.0602391740325336
"Person",2020,0.0274922512028362,0.018840212712079,0.0398081792858952
"Pitt",2020,0.0235953165285324,0.0160836994168483,0.0335790795719866
"Polk",2020,0.0158700540436209,0.00945763366145532,0.0282776008492569
"Randolph",2020,0.0241416637084369,0.0168514690221136,0.0348864039758608
"Richmond",2020,0.040316395636753,0.0294452251890517,0.0557903366124607
"Robeson",2020,0.0392511900478469,0.0269548325358852,0.0574321531100478
"Rockingham",2020,0.0253083430392265,0.01721788814416,0.0374796725634546
"Rowan",2020,0.0254555528967964,0.0175732644558302,0.036892981814087
"Rutherford",2020,0.018403411956019,0.0123976189410554,0.0290769666860613
"Sampson",2020,0.0160846531614487,0.0109710220207458,0.0234216366813052
"Scotland",2020,0.0308858915084858,0.0212790397151308,0.0448848462223243
"Stanly",2020,0.026117840652167,0.018421806833742,0.0371783746775786
"Stokes",2020,0.0229402360114935,0.015178434340111,0.0345029720778224
"Surry",2020,0.0257754774807406,0.0179986904977502,0.0363735146204533
"Swain",2020,0.0494192838623783,0.0339149323803518,0.0792551327867703
"Transylvania",2020,0.0248873142358587,0.0165769957830449,0.0408899229315108
"Tyrrell",2020,0.0204255976095618,0.0099601593625498,0.0388446215139442
"Union",2020,0.0101238581833494,0.00667475475174999,0.0153800774621757
"Vance",2020,0.0347332075895363,0.0227461547097788,0.0528797574941058
"Wake",2020,0.0112363150893043,0.00748449981605759,0.0158183278600347
"Warren",2020,0.0187949723784907,0.0116061020728802,0.0294460493639451
"Washington",2020,0.0202263039723661,0.0120898100172712,0.0321243523316062
"Watauga",2020,0.0120413977250476,0.00777898428182352,0.0184243551631451
"Wayne",2020,0.0154361955965598,0.0103546223128213,0.0222204400191666
"Wilkes",2020,0.0352609015962112,0.0262527042039408,0.0482521341285155
"Wilson",2020,0.0183356548208457,0.0124692852165621,0.0263936259947922
"Yadkin",2020,0.0263885416943213,0.0186901000876098,0.0380970079910797
"Yancey",2020,0.0347675023520947,0.0240743815374398,0.0552894460125076
"Alamance",2021,0.0134966762826753,0.00910261402049449,0.0196333233043673
"Alexander",2021,0.0256392618076113,0.018188121716404,0.0373363202389524
"Alleghany",2021,0.0146243063661668,0.00960761425877705,0.0228068600161623
"Anson",2021,0.0106160721590444,0.00658594453080258,0.0168125664730426
"Ashe",2021,0.0217698121530714,0.0149615851192883,0.0327169797448811
"Avery",2021,0.0299923050635074,0.0219855328359059,0.0424346414535513
"Beaufort",2021,0.0346353598331702,0.0253649402051326,0.0474528663233604
"Bertie",2021,0.0138709505462606,0.00881406027339421,0.0214809732411464
"Bladen",2021,0.0265879163865289,0.01812236415867,0.0387201271315934
"Brunswick",2021,0.0199939952387621,0.0135063366475284,0.0312141156700742
"Buncombe",2021,0.0252006895337129,0.0167229154143902,0.0394663292379906
"Burke",2021,0.0277022887771454,0.0187876443609438,0.0401837321102945
"Cabarrus",2021,0.0142142585226354,0.00929532046217886,0.0217184562006533
"Caldwell",2021,0.0267457932780063,0.0186424590523011,0.0390010100026771
"Camden",2021,0.00671120824514585,0.00312873838225821,0.0132511272660348
"Carteret",2021,0.020777470384178,0.0137175593395996,0.031883969311819
"Caswell",2021,0.0126660591045833,0.0081401521854539,0.0192443815253937
"Catawba",2021,0.023875219208905,0.0158569987026092,0.0357695971820922
"Chatham",2021,0.0102579602524507,0.00687525177923996,0.0149459513898214
"Cherokee",2021,0.04020523207046,0.0225429889556829,0.0733983992730323
"Chowan",2021,0.0153992827942337,0.00846302804274546,0.0267517750842717
"Clay",2021,0.0195337725937138,0.0105066334253406,0.0370403347876413
"Cleveland",2021,0.0186690618395663,0.0126599079093796,0.0279845222416205
"Columbus",2021,0.031799760394898,0.0219788138646682,0.0473445269150393
"Craven",2021,0.0217178707447694,0.0147152409951145,0.031711931779242
"Cumberland",2021,0.0159450935742409,0.0104585868039307,0.0233229958063718
"Currituck",2021,0.0150037459928682,0.00778013903396607,0.0284911572956813
"Dare",2021,0.0239122402658813,0.014049960820341,0.0417479532005728
"Davidson",2021,0.0199880609036508,0.0134655656915798,0.029240971546874
"Davie",2021,0.0169378961863418,0.0112256686738552,0.0251832143023853
"Duplin",2021,0.0104199128377113,0.00687764934202686,0.0155087587885804
"Durham",2021,0.0133471830985916,0.0088868013736127,0.0195812907480217
"Edgecombe",2021,0.0178054243083618,0.0121230960522226,0.0258975753807896
"Forsyth",2021,0.0132224619730836,0.00880981964189958,0.0196262048941263
"Franklin",2021,0.0133194805194805,0.00904032431656741,0.0191432876515749
"Gaston",2021,0.02092909423727,0.0138242721430194,0.0316352230669535
"Gates",2021,0.00929334025255146,0.00484345268984605,0.0167791039612524
"Graham",2021,0.0495878213481815,0.0292619357895984,0.088144177230186
"Granville",2021,0.0144621263008123,0.00956272852108598,0.0212108929073673
"Greene",2021,0.0116365703165789,0.00735678010346955,0.0178935877355356
"Guilford",2021,0.0114613317100232,0.0075841347496342,0.0171696694181029
"Halifax",2021,0.0156197340531894,0.0107978404319136,0.0224555088982204
"Harnett",2021,0.0155018510619521,0.0105753956580573,0.0225260340060011
"Haywood",2021,0.0307533786928126,0.0202508946194457,0.0498258902065247
"Henderson",2021,0.0172189044175886,0.0110203377705102,0.0282163145030106
"Hertford",2021,0.020416788444482,0.0135996959074207,0.0313806647801664
"Hoke",2021,0.0109993771952059,0.00700655393417098,0.016693069486186
"Hyde",2021,0.0152748430220782,0.00891229491594086,0.0255215718047397
"Iredell",2021,0.0176642151524152,0.0124363332343267,0.0252523294060702
"Jackson",2021,0.026621607719969,0.015954299239838,0.045382129364104
"Johnston",2021,0.0117256416625665,0.00802526046269448,0.0168818280396868
"Jones",2021,0.0207651555366812,0.0140142265633294,0.0308949994691581
"Lee",2021,0.0243688259764645,0.0161381699282928,0.0365662280062804
"Lenoir",2021,0.0142883161450607,0.00949033941625409,0.0209838424279254
"Lincoln",2021,0.0201742913216662,0.013551985228368,0.029589715599633
"Macon",2021,0.0240259969881198,0.0158402587985945,0.0373703218249763
"Madison",2021,0.0303611399678235,0.0185704435761894,0.0516674327740749
"Martin",2021,0.021150298573975,0.0127005347593583,0.0359625668449198
"McDowell",2021,0.026605264883294,0.0190352084972463,0.0372628726287263
"Mecklenburg",2021,0.00793503723130239,0.00505151050654025,0.0125141396092785
"Mitchell",2021,0.0482431769580326,0.0350173750334135,0.0711708099438653
"Montgomery",2021,0.0247653921171751,0.0167068413498694,0.0364700253928532
"Moore",2021,0.0183719121728787,0.0130945182394925,0.0256938937351308
"Nash",2021,0.014477878640056,0.0100532354874971,0.020668518950561
"New Hanover",2021,0.0199776584084308,0.0126368494453519,0.0318887462522337
"Northampton",2021,0.00848082944105117,0.0052353333675512,0.0134989478006467
"Onslow",2021,0.015117975325607,0.00972021542099041,0.0231336327536905
"Orange",2021,0.0103984920121771,0.0068630620436973,0.0149855868961987
"Pamlico",2021,0.0224477369165488,0.0135156372780135,0.0369322646550369
"Pasquotank",2021,0.0226075482121334,0.0126556850140619,0.0401516673362796
"Pender",2021,0.0190769251506502,0.0133519663812242,0.0275142721217888
"Perquimans",2021,0.019729250538513,0.010770259228998,0.0353580182723018
"Person",2021,0.0216796910610281,0.0154469485945809,0.0306153456571284
"Pitt",2021,0.0168290026667847,0.0118897378583838,0.0235198515010346
"Polk",2021,0.0156088399922795,0.00931287396255549,0.0271665701602007
"Randolph",2021,0.0197871786840402,0.0137329727773253,0.0281903638274621
"Richmond",2021,0.0365023868477994,0.0261655401637333,0.0513283811818243
"Robeson",2021,0.0314266135885167,0.021933014354067,0.045986985645933
"Rockingham",2021,0.0214210328535326,0.0147014064388529,0.0311729480276893
"Rowan",2021,0.0221528883508811,0.0148075488429706,0.0334164391081583
"Rutherford",2021,0.0202631189485148,0.0132927538826478,0.0316881499052649
"Sampson",2021,0.0127714438620516,0.00862571028316885,0.0186995325116872
"Scotland",2021,0.0268817878988025,0.0184648077420096,0.0394861154983775
"Stanly",2021,0.020268116103557,0.0139158679107092,0.0296313250326402
"Stokes",2021,0.0193361979338027,0.0125244017459586,0.0292601609966879
"Surry",2021,0.0235901815193012,0.016423805079197,0.0343953303707006
"Swain",2021,0.0496818092635414,0.0336346436829935,0.078903020110714
"Transylvania",2021,0.0266630478406282,0.0175657990402792,0.0425185400610731
"Tyrrell",2021,0.0156495019920319,0.00821713147410359,0.0283926792828684
"Union",2021,0.00860527685014946,0.00547394510941845,0.0135121050283708
"Vance",2021,0.0244392051195689,0.016818232850567,0.0357920736499382
"Wake",2021,0.00856052388957699,0.00586636876091174,0.0122240076779092
"Warren",2021,0.0123119811464193,0.00790634027672191,0.0188028989914348
"Washington",2021,0.0172643868739206,0.0109671848013817,0.0267724525043178
"Watauga",2021,0.0123490983854602,0.00801039571354825,0.0187977286077932
"Wayne",2021,0.0114882434155493,0.0078450999342164,0.0165677205577799
"Wilkes",2021,0.0332321244810852,0.0247906069110682,0.0450505759223528
"Wilson",2021,0.0141612571973448,0.0100610016992457,0.0200731042407795
"Yadkin",2021,0.0238334961637508,0.0164859160538402,0.0346198263732179
"Yancey",2021,0.0364921855110963,0.0247385024074382,0.0565609607615253
